run_name,model,split_type,cell_line,seed,kernel,environment,n_train,n_valid,n_test,excluded_heldout_seqs,audit_train_test_seq_overlap,audit_train_test_revcomp_overlap,split_digest,R2,Pearson,MAE,device_resolved,env_stack_id,env_cvd,torch_cuda_build,data_fingerprint,code_fingerprint
all_linear_sequence_dnase_h3k4me3_heldout_hela,linear,all,hela,42,,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.016042693200448488,0.06023509903786493,0.09595940006427638,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_h3k4me3_heldout_hl60,linear,all,hl60,42,,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.06149068137432945,0.2553553224231149,0.1331817687871569,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_h3k4me3_rrbs_heldout_hct116,linear,all,hct116,42,,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,-2.0144099443448335e+18,-0.011688806192047478,9192024.323300906,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_h3k4me3_rrbs_heldout_hek293t,linear,all,hek293t,42,,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11673230090366793,0.34467451416816186,0.1289075260940247,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_h3k4me3_rrbs_heldout_hela,linear,all,hela,42,,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.021032182228857943,0.06570845419832495,0.09582719509667567,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_h3k4me3_rrbs_heldout_hl60,linear,all,hl60,42,,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06325472757893136,0.2588809627248913,0.13307922038460337,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_heldout_hct116,linear,all,hct116,42,,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,-18967269972751.723,-0.012279415747613185,28490.367576789195,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_heldout_hek293t,linear,all,hek293t,42,,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.11310798584534731,0.3394825283942288,0.12895126578390037,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_heldout_hela,linear,all,hela,42,,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,-0.002382916753134179,0.07786043810869081,0.09557451933679235,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_heldout_hl60,linear,all,hl60,42,,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.06483103379856692,0.2602300985131713,0.13286151906872587,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_rrbs_heldout_hct116,linear,all,hct116,42,,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,-32084588545.913456,-0.012559206773517973,1156.0827606523078,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_rrbs_heldout_hek293t,linear,all,hek293t,42,,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.1142254375660019,0.34109831290657183,0.12893096557204234,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_rrbs_heldout_hela,linear,all,hela,42,,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.006157657832673191,0.08186306586362706,0.09557485594378629,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_dnase_rrbs_heldout_hl60,linear,all,hl60,42,,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06654093944818162,0.2636016239571792,0.13275651620704396,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_heldout_hct116,linear,all,hct116,42,,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.027917097490090526,0.18494238607468927,0.12396166006670255,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_heldout_hek293t,linear,all,hek293t,42,,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.1179083756264423,0.34617710681954694,0.12870613848666726,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_heldout_hela,linear,all,hela,42,,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.017026106402840302,0.06054498198278171,0.09585621690687009,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_heldout_hl60,linear,all,hl60,42,,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.0632845508739196,0.2573892690009691,0.13322086320477486,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_rrbs_heldout_hct116,linear,all,hct116,42,,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.02830717362375401,0.1870518927754942,0.12378289056957277,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_rrbs_heldout_hek293t,linear,all,hek293t,42,,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11895393721755032,0.34766739733796637,0.1286803295541349,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_rrbs_heldout_hela,linear,all,hela,42,,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.021718417078738783,0.06603782398345828,0.09597095349192164,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_h3k4me3_rrbs_heldout_hl60,linear,all,hl60,42,,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06499713960787534,0.26077843202832673,0.1331269997348864,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_heldout_hct116,linear,all,hct116,42,,sequence,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.02815295472033641,0.18343902815802912,0.12413527235799965,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_heldout_hek293t,linear,all,hek293t,42,,sequence,12270,2144,2333,0,0,0,4112243ccd34930a,0.11553458324327204,0.34270470794090263,0.1287340262808981,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_heldout_hela,linear,all,hela,42,,sequence,3707,655,8101,4285,0,0,63c43a369c73b943,-0.003610756484371924,0.07643403740126398,0.0956188433526354,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_heldout_hl60,linear,all,hl60,42,,sequence,12313,2186,2076,173,0,0,75ea831d98c66240,0.06676473107112968,0.2626647286493153,0.1329051710289033,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_rrbs_heldout_hct116,linear,all,hct116,42,,sequence_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.02866448214180084,0.1853884150759507,0.12376414934884862,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_rrbs_heldout_hek293t,linear,all,hek293t,42,,sequence_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.1166524024429677,0.3442824766001828,0.12870903760348984,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_rrbs_heldout_hela,linear,all,hela,42,,sequence_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.00769774347898311,0.07964644968775428,0.09560432470766188,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_linear_sequence_rrbs_heldout_hl60,linear,all,hl60,42,,sequence_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06840773683795531,0.26590446702847553,0.1327947548014169,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_all_heldout_hct116,mlp,all,hct116,42,,all,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04115890711032355,0.22165743132121316,0.12393845982780125,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_all_heldout_hek293t,mlp,all,hek293t,42,,all,12270,2144,2333,0,0,0,4112243ccd34930a,0.11449878351964637,0.33893607988540747,0.1303594273599968,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_all_heldout_hela,mlp,all,hela,42,,all,3707,655,8101,4285,0,0,63c43a369c73b943,-0.00724867284846753,0.07355987790980274,0.09546914087281427,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_all_heldout_hl60,mlp,all,hl60,42,,all,12313,2186,2076,173,0,0,75ea831d98c66240,0.06557761413870622,0.267344565212021,0.13172511422937636,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_h3k4me3_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.043110950039655815,0.21970363093732853,0.12261418721539104,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_h3k4me3_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.11408976603736454,0.3380747069850249,0.1295729662501731,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_h3k4me3_heldout_hela,mlp,all,hela,42,,sequence_ctcf_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.009306387383774428,0.0786740507152342,0.095504227533709,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_h3k4me3_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.06268146178612366,0.26299935326952695,0.13188558240073467,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04544389921830527,0.2234670800276217,0.12205357598131447,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.10766797957777663,0.3311830335270493,0.1295068682471782,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_heldout_hela,mlp,all,hela,42,,sequence_ctcf_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,-0.00758718456178431,0.10080246500565522,0.09552648513656081,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.06811114984567879,0.2678990309929254,0.13336581275849504,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.032714183747195036,0.20585964862009093,0.1202951322849502,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11460708021186494,0.3390162700873749,0.1302069397151267,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_rrbs_heldout_hela,mlp,all,hela,42,,sequence_ctcf_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.003417996782874244,0.10412520587682982,0.0953347408162956,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_dnase_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06612436297328705,0.2669213515154527,0.13247713658465318,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.043783758234625436,0.22257838865680463,0.12286236420444649,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.11322689072530889,0.3411141383901497,0.1306548278787262,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_heldout_hela,mlp,all,hela,42,,sequence_ctcf_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.014341903433897185,0.07105153892086825,0.09392801437043506,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.058486821914005116,0.27225433088902856,0.13028919316290588,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.036031763321051846,0.2166466632679264,0.11968423689015195,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11147370562603987,0.3357900434455762,0.1298164351900419,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_rrbs_heldout_hela,mlp,all,hela,42,,sequence_ctcf_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.014861995944618123,0.08030779769178112,0.09352078146891285,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_h3k4me3_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.05984873770715615,0.27633683605673226,0.13020797902594636,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03666473644370882,0.19844921821154438,0.12400991812999916,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf,12270,2144,2333,0,0,0,4112243ccd34930a,0.10467077879709985,0.3267900400922567,0.12917107952106657,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_heldout_hela,mlp,all,hela,42,,sequence_ctcf,3707,655,8101,4285,0,0,63c43a369c73b943,-0.0019723772377191473,0.07935630975151221,0.09477435651000675,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf,12313,2186,2076,173,0,0,75ea831d98c66240,0.06357587281228405,0.2644795548389457,0.13148025456199905,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_ctcf_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.039285998515065534,0.20473660098614438,0.1235180852963822,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_ctcf_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.10511944841054621,0.32461863132770913,0.13149301838700975,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_rrbs_heldout_hela,mlp,all,hela,42,,sequence_ctcf_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.0005681264898270699,0.08651680751680889,0.09470170113250954,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_ctcf_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_ctcf_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.06325705828315209,0.2680737043249589,0.13120611812787306,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_heldout_hct116,mlp,all,hct116,42,,sequence_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04226284896812993,0.21718026996468257,0.12364647326861403,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_heldout_hek293t,mlp,all,hek293t,42,,sequence_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.11558388977326395,0.34011978293718514,0.1304158572234177,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_heldout_hela,mlp,all,hela,42,,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.013797100263782447,0.02851553927427994,0.09586957898133129,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_heldout_hl60,mlp,all,hl60,42,,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.055831486522912144,0.2502587553204105,0.133862363178179,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03872122247692289,0.2208148905503648,0.12492124154373267,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.12021302865836914,0.35199918237986577,0.13082879838312597,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_rrbs_heldout_hela,mlp,all,hela,42,,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.007055533938654435,0.08066174798165927,0.0942615267685579,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_h3k4me3_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.060763774725063446,0.2666698617590004,0.13112564347296687,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_heldout_hct116,mlp,all,hct116,42,,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03553802830920516,0.20825162453161655,0.12335622895559702,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_heldout_hek293t,mlp,all,hek293t,42,,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.11096344113764955,0.3341351486520791,0.13107350114122668,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_heldout_hela,mlp,all,hela,42,,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,-0.0038008803957476633,0.07667931092150117,0.09639354894463797,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_heldout_hl60,mlp,all,hl60,42,,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.060679398803692775,0.2589086187718928,0.1318568288583363,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.031771348416392065,0.19988889905257629,0.12487708085898175,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11072487083088445,0.33480247147443987,0.13151781184113595,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_rrbs_heldout_hela,mlp,all,hela,42,,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.002455565983589647,0.0986161548264299,0.09365725269583801,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_dnase_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.05954163130291468,0.2636375034484369,0.13108437234848527,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_heldout_hct116,mlp,all,hct116,42,,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03439886242935053,0.20928130622664567,0.12286324880467052,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_heldout_hek293t,mlp,all,hek293t,42,,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.10611968712145936,0.3268869787419281,0.13162151155869542,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_heldout_hela,mlp,all,hela,42,,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,-0.005519821709638384,0.08597892690163082,0.0953892839119862,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_heldout_hl60,mlp,all,hl60,42,,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.05306263260569555,0.26217434505916903,0.1308053986504691,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.032683577678501496,0.213153094418113,0.11961276194431834,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.10269206004961884,0.320632596544758,0.1316108628094271,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_rrbs_heldout_hela,mlp,all,hela,42,,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.004669453914265098,0.09312599265237727,0.0951828041177897,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_h3k4me3_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.054874031912402366,0.25293740315329727,0.13174481346904174,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_heldout_hct116,mlp,all,hct116,42,,sequence,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.029265796887768425,0.19684961622991906,0.12189463983550893,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_heldout_hek293t,mlp,all,hek293t,42,,sequence,12270,2144,2333,0,0,0,4112243ccd34930a,0.10982097889656917,0.3322608322153165,0.12976989760217794,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_heldout_hela,mlp,all,hela,42,,sequence,3707,655,8101,4285,0,0,63c43a369c73b943,-0.006668129000469536,0.09018523586805005,0.09530995165403108,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_heldout_hl60,mlp,all,hl60,42,,sequence,12313,2186,2076,173,0,0,75ea831d98c66240,0.05488097034063344,0.24884150317133694,0.13230332863612537,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_rrbs_heldout_hct116,mlp,all,hct116,42,,sequence_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03178131471668655,0.2019318051733256,0.12139068693814484,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_rrbs_heldout_hek293t,mlp,all,hek293t,42,,sequence_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11071878404690083,0.3327645709879731,0.13019628422071988,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
