motif_id,comparison_type,group,n_supporting,n_total,supporting_members,shared_with,similarity,status,reason
motif_cnn33_hl60_sequence_cnn_ism_615,cnn_kernel_variant,sequence|cnn_ism,3,3,cnn33,cnn33:motif_cnn33_hela_sequence_cnn_ism_602;cnn33:motif_cnn33_hl60_sequence_cnn_ism_629,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_616,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ism_617,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hct116_sequence_cnn_ism_619,cnn_kernel_variant,sequence|cnn_ism,6,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ism_345;cnn53:motif_cnn53_hct116_sequence_cnn_ism_197;cnn73:motif_cnn73_hct116_sequence_cnn_ism_221;cnn73:motif_cnn73_hela_sequence_cnn_ism_092;cnn73:motif_cnn73_hl60_sequence_cnn_ism_491,1.0,ok,
motif_cnn53_hct116_sequence_cnn_ism_620,cnn_kernel_variant,sequence|cnn_ism,2,3,cnn53,cnn53:motif_cnn53_hct116_sequence_cnn_ism_626,1.0,ok,
motif_cnn33_hct116_sequence_cnn_ism_623,cnn_kernel_variant,sequence|cnn_ism,2,3,cnn33,cnn33:motif_cnn33_hela_sequence_cnn_ism_566,1.0,ok,
motif_cnn53_hct116_sequence_cnn_ism_626,cnn_kernel_variant,sequence|cnn_ism,6,3,cnn33;cnn53,cnn33:motif_cnn33_hct116_sequence_cnn_ism_408;cnn33:motif_cnn33_hct116_sequence_cnn_ism_448;cnn33:motif_cnn33_hela_sequence_cnn_ism_190;cnn53:motif_cnn53_hct116_sequence_cnn_ism_620;cnn53:motif_cnn53_hct116_sequence_cnn_ism_630,1.0,ok,
motif_cnn33_hct116_sequence_cnn_ism_627,cnn_kernel_variant,sequence|cnn_ism,2,3,cnn33,cnn33:motif_cnn33_hela_sequence_cnn_ism_572,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ism_629,cnn_kernel_variant,sequence|cnn_ism,3,3,cnn33,cnn33:motif_cnn33_hela_sequence_cnn_ism_602;cnn33:motif_cnn33_hl60_sequence_cnn_ism_615,1.0,ok,
motif_cnn53_hct116_sequence_cnn_ism_630,cnn_kernel_variant,sequence|cnn_ism,8,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ism_372;cnn33:motif_cnn33_hek293t_sequence_cnn_ism_503;cnn33:motif_cnn33_hela_sequence_cnn_ism_158;cnn53:motif_cnn53_hct116_sequence_cnn_ism_626;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_656;cnn73:motif_cnn73_hct116_sequence_cnn_ism_349;cnn73:motif_cnn73_hela_sequence_cnn_ism_157,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ism_632,cnn_kernel_variant,sequence|cnn_ism,2,3,cnn53;cnn73,cnn73:motif_cnn73_hela_sequence_cnn_ism_554,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ism_635,cnn_kernel_variant,sequence|cnn_ism,3,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_sequence_cnn_ism_119;cnn73:motif_cnn73_hela_sequence_cnn_ism_178,1.0,ok,
motif_cnn53_hct116_sequence_cnn_ism_636,cnn_kernel_variant,sequence|cnn_ism,7,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ism_419;cnn53:motif_cnn53_hct116_sequence_cnn_ism_172;cnn73:motif_cnn73_hct116_sequence_cnn_ism_188;cnn73:motif_cnn73_hela_sequence_cnn_ism_068;cnn73:motif_cnn73_hela_sequence_cnn_ism_488;cnn73:motif_cnn73_hl60_sequence_cnn_ism_356,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_640,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ism_641,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn33_hela_sequence_cnn_ism_642,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ism_644,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ism_645,cnn_kernel_variant,sequence|cnn_ism,5,3,cnn33;cnn53,cnn33:motif_cnn33_hek293t_sequence_cnn_ism_549;cnn33:motif_cnn33_hl60_sequence_cnn_ism_605;cnn33:motif_cnn33_hl60_sequence_cnn_ism_611;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_655,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_646,cnn_kernel_variant,sequence|cnn_ism,3,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_sequence_cnn_ism_215;cnn73:motif_cnn73_hct116_sequence_cnn_ism_244,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ism_648,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ism_653,cnn_kernel_variant,sequence|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_654,cnn_kernel_variant,sequence|cnn_ism,2,3,cnn53;cnn73,cnn73:motif_cnn73_hl60_sequence_cnn_ism_468,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_655,cnn_kernel_variant,sequence|cnn_ism,4,3,cnn33;cnn53,cnn33:motif_cnn33_hl60_sequence_cnn_ism_645;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_581;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_656,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ism_656,cnn_kernel_variant,sequence|cnn_ism,4,3,cnn53,cnn53:motif_cnn53_hct116_sequence_cnn_ism_630;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_581;cnn53:motif_cnn53_hek293t_sequence_cnn_ism_655,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_001,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_072;motif_cnn33_hct116_sequence_cnn_ig_074;motif_cnn33_hek293t_sequence_cnn_ig_205;motif_cnn33_hek293t_sequence_cnn_ig_208;motif_cnn33_hl60_sequence_cnn_ig_248,1.0,ok,
motif_cnn33_hela_all_cnn_ig_002,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_073;motif_cnn33_hct116_all_cnn_ig_091;motif_cnn33_hek293t_all_cnn_ig_204;motif_cnn33_hek293t_all_cnn_ig_207;motif_cnn33_hl60_all_cnn_ig_247;motif_cnn33_hl60_all_cnn_ig_249,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_003,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_076;motif_cnn53_hct116_sequence_cnn_ig_078;motif_cnn53_hek293t_sequence_cnn_ig_209;motif_cnn53_hl60_sequence_cnn_ig_251;motif_cnn53_hl60_sequence_cnn_ig_254,1.0,ok,
motif_cnn73_hela_all_cnn_ig_004,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_079;motif_cnn73_hct116_all_cnn_ig_081;motif_cnn73_hek293t_all_cnn_ig_211;motif_cnn73_hek293t_all_cnn_ig_213;motif_cnn73_hl60_all_cnn_ig_255;motif_cnn73_hl60_all_cnn_ig_257,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_005,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_080;motif_cnn73_hct116_sequence_cnn_ig_082;motif_cnn73_hek293t_sequence_cnn_ig_212;motif_cnn73_hek293t_sequence_cnn_ig_214;motif_cnn73_hl60_sequence_cnn_ig_256;motif_cnn73_hl60_sequence_cnn_ig_258,1.0,ok,
motif_cnn73_hela_all_cnn_ig_006,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_079;motif_cnn73_hct116_all_cnn_ig_081;motif_cnn73_hek293t_all_cnn_ig_211;motif_cnn73_hek293t_all_cnn_ig_213;motif_cnn73_hl60_all_cnn_ig_255;motif_cnn73_hl60_all_cnn_ig_257,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_007,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_080;motif_cnn73_hct116_sequence_cnn_ig_082;motif_cnn73_hek293t_sequence_cnn_ig_212;motif_cnn73_hek293t_sequence_cnn_ig_214;motif_cnn73_hl60_sequence_cnn_ig_256;motif_cnn73_hl60_sequence_cnn_ig_258,1.0,ok,
motif_cnn33_hela_all_cnn_ism_008,cell_line,all|cnn_ism,1,1,hela,,1.0,ok,
motif_cnn33_hela_all_cnn_ig_009,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_073;motif_cnn33_hct116_all_cnn_ig_091;motif_cnn33_hek293t_all_cnn_ig_204;motif_cnn33_hek293t_all_cnn_ig_207;motif_cnn33_hl60_all_cnn_ig_247;motif_cnn33_hl60_all_cnn_ig_249,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_010,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_076;motif_cnn53_hct116_sequence_cnn_ig_078;motif_cnn53_hek293t_sequence_cnn_ig_209;motif_cnn53_hl60_sequence_cnn_ig_251;motif_cnn53_hl60_sequence_cnn_ig_254,1.0,ok,
motif_cnn53_hela_all_cnn_ig_011,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_075;motif_cnn53_hct116_all_cnn_ig_077;motif_cnn53_hek293t_all_cnn_ig_210;motif_cnn53_hek293t_all_cnn_ig_216;motif_cnn53_hl60_all_cnn_ig_250;motif_cnn53_hl60_all_cnn_ig_253,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_012,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_095;motif_cnn33_hek293t_sequence_cnn_ig_225;motif_cnn33_hek293t_sequence_cnn_ig_228;motif_cnn33_hl60_sequence_cnn_ig_311;motif_cnn33_hl60_sequence_cnn_ig_314,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_013,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_095;motif_cnn33_hek293t_sequence_cnn_ig_225;motif_cnn33_hek293t_sequence_cnn_ig_228;motif_cnn33_hl60_sequence_cnn_ig_311;motif_cnn33_hl60_sequence_cnn_ig_314,1.0,ok,
motif_cnn53_hela_all_cnn_ig_014,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_097;motif_cnn53_hct116_all_cnn_ig_099;motif_cnn53_hek293t_all_cnn_ig_231;motif_cnn53_hek293t_all_cnn_ig_238;motif_cnn53_hl60_all_cnn_ig_315;motif_cnn53_hl60_all_cnn_ig_321,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_015,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_098;motif_cnn53_hct116_sequence_cnn_ig_100;motif_cnn53_hek293t_sequence_cnn_ig_230;motif_cnn53_hek293t_sequence_cnn_ig_252;motif_cnn53_hl60_sequence_cnn_ig_316;motif_cnn53_hl60_sequence_cnn_ig_344,1.0,ok,
motif_cnn53_hela_all_cnn_ig_016,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_097;motif_cnn53_hct116_all_cnn_ig_099;motif_cnn53_hek293t_all_cnn_ig_231;motif_cnn53_hek293t_all_cnn_ig_238;motif_cnn53_hl60_all_cnn_ig_315;motif_cnn53_hl60_all_cnn_ig_321,1.0,ok,
motif_cnn73_hela_all_cnn_ig_017,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_101;motif_cnn73_hct116_all_cnn_ig_103;motif_cnn73_hek293t_all_cnn_ig_233;motif_cnn73_hek293t_all_cnn_ig_235;motif_cnn73_hl60_all_cnn_ig_317;motif_cnn73_hl60_all_cnn_ig_319,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_018,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_102;motif_cnn73_hct116_sequence_cnn_ig_104;motif_cnn73_hek293t_sequence_cnn_ig_234;motif_cnn73_hek293t_sequence_cnn_ig_236;motif_cnn73_hl60_sequence_cnn_ig_318;motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn73_hela_all_cnn_ig_019,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_101;motif_cnn73_hct116_all_cnn_ig_103;motif_cnn73_hek293t_all_cnn_ig_233;motif_cnn73_hek293t_all_cnn_ig_235;motif_cnn73_hl60_all_cnn_ig_317;motif_cnn73_hl60_all_cnn_ig_319,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_020,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_102;motif_cnn73_hct116_sequence_cnn_ig_104;motif_cnn73_hek293t_sequence_cnn_ig_234;motif_cnn73_hek293t_sequence_cnn_ig_236;motif_cnn73_hl60_sequence_cnn_ig_318;motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn33_hela_all_cnn_ig_021,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_094;motif_cnn33_hct116_all_cnn_ig_096;motif_cnn33_hek293t_all_cnn_ig_224;motif_cnn33_hek293t_all_cnn_ig_227;motif_cnn33_hl60_all_cnn_ig_310;motif_cnn33_hl60_all_cnn_ig_313,1.0,ok,
motif_cnn53_hela_all_cnn_ig_022,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_075;motif_cnn53_hct116_all_cnn_ig_077;motif_cnn53_hek293t_all_cnn_ig_210;motif_cnn53_hek293t_all_cnn_ig_216;motif_cnn53_hl60_all_cnn_ig_250;motif_cnn53_hl60_all_cnn_ig_253,1.0,ok,
motif_cnn33_hela_all_cnn_ism_023,cell_line,all|cnn_ism,1,1,hela,,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_024,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_098;motif_cnn53_hct116_sequence_cnn_ig_100;motif_cnn53_hek293t_sequence_cnn_ig_230;motif_cnn53_hek293t_sequence_cnn_ig_252;motif_cnn53_hl60_sequence_cnn_ig_316;motif_cnn53_hl60_sequence_cnn_ig_344,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_025,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_136;motif_cnn33_hct116_sequence_cnn_ig_176;motif_cnn33_hek293t_sequence_cnn_ig_290;motif_cnn33_hek293t_sequence_cnn_ig_292;motif_cnn33_hl60_sequence_cnn_ig_275;motif_cnn33_hl60_sequence_cnn_ig_405,1.0,ok,
motif_cnn53_hela_all_cnn_ig_026,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_111;motif_cnn53_hct116_all_cnn_ig_155;motif_cnn53_hek293t_all_cnn_ig_298;motif_cnn53_hek293t_all_cnn_ig_355;motif_cnn53_hl60_all_cnn_ig_277;motif_cnn53_hl60_all_cnn_ig_279,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_027,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_112;motif_cnn53_hct116_sequence_cnn_ig_113;motif_cnn53_hek293t_sequence_cnn_ig_293;motif_cnn53_hek293t_sequence_cnn_ig_333;motif_cnn53_hl60_sequence_cnn_ig_269;motif_cnn53_hl60_sequence_cnn_ig_278,1.0,ok,
motif_cnn73_hela_all_cnn_ig_028,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_114;motif_cnn73_hct116_all_cnn_ig_116;motif_cnn73_hek293t_all_cnn_ig_294;motif_cnn73_hek293t_all_cnn_ig_296;motif_cnn73_hl60_all_cnn_ig_280;motif_cnn73_hl60_all_cnn_ig_283,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_029,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_115;motif_cnn73_hct116_sequence_cnn_ig_117;motif_cnn73_hek293t_sequence_cnn_ig_295;motif_cnn73_hek293t_sequence_cnn_ig_297;motif_cnn73_hl60_sequence_cnn_ig_281;motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn73_hela_all_cnn_ig_030,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_114;motif_cnn73_hct116_all_cnn_ig_116;motif_cnn73_hek293t_all_cnn_ig_294;motif_cnn73_hek293t_all_cnn_ig_296;motif_cnn73_hl60_all_cnn_ig_280;motif_cnn73_hl60_all_cnn_ig_283,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_031,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_115;motif_cnn73_hct116_sequence_cnn_ig_117;motif_cnn73_hek293t_sequence_cnn_ig_295;motif_cnn73_hek293t_sequence_cnn_ig_297;motif_cnn73_hl60_sequence_cnn_ig_281;motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn33_hela_all_cnn_ig_032,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_127;motif_cnn33_hct116_all_cnn_ig_179;motif_cnn33_hek293t_all_cnn_ig_260;motif_cnn33_hek293t_all_cnn_ig_262;motif_cnn33_hl60_all_cnn_ig_334;motif_cnn33_hl60_all_cnn_ig_336,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_033,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_126;motif_cnn33_hct116_sequence_cnn_ig_128;motif_cnn33_hek293t_sequence_cnn_ig_261;motif_cnn33_hek293t_sequence_cnn_ig_263;motif_cnn33_hl60_sequence_cnn_ig_335;motif_cnn33_hl60_sequence_cnn_ig_416,1.0,ok,
motif_cnn33_hela_all_cnn_ig_034,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_127;motif_cnn33_hct116_all_cnn_ig_179;motif_cnn33_hek293t_all_cnn_ig_260;motif_cnn33_hek293t_all_cnn_ig_262;motif_cnn33_hl60_all_cnn_ig_334;motif_cnn33_hl60_all_cnn_ig_336,1.0,ok,
motif_cnn53_hela_all_cnn_ig_035,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_148;motif_cnn53_hct116_all_cnn_ig_149;motif_cnn53_hek293t_all_cnn_ig_272;motif_cnn53_hek293t_all_cnn_ig_299;motif_cnn53_hl60_all_cnn_ig_337;motif_cnn53_hl60_all_cnn_ig_415,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_036,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_129;motif_cnn53_hct116_sequence_cnn_ig_152;motif_cnn53_hek293t_sequence_cnn_ig_264;motif_cnn53_hek293t_sequence_cnn_ig_273;motif_cnn53_hl60_sequence_cnn_ig_338;motif_cnn53_hl60_sequence_cnn_ig_442,1.0,ok,
motif_cnn73_hela_all_cnn_ig_037,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_130;motif_cnn73_hct116_all_cnn_ig_132;motif_cnn73_hek293t_all_cnn_ig_265;motif_cnn73_hek293t_all_cnn_ig_267;motif_cnn73_hl60_all_cnn_ig_339;motif_cnn73_hl60_all_cnn_ig_341,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_038,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_131;motif_cnn73_hct116_sequence_cnn_ig_133;motif_cnn73_hek293t_sequence_cnn_ig_266;motif_cnn73_hek293t_sequence_cnn_ig_268;motif_cnn73_hl60_sequence_cnn_ig_340;motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn73_hela_all_cnn_ig_039,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_130;motif_cnn73_hct116_all_cnn_ig_132;motif_cnn73_hek293t_all_cnn_ig_265;motif_cnn73_hek293t_all_cnn_ig_267;motif_cnn73_hl60_all_cnn_ig_339;motif_cnn73_hl60_all_cnn_ig_341,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_040,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_131;motif_cnn73_hct116_sequence_cnn_ig_133;motif_cnn73_hek293t_sequence_cnn_ig_266;motif_cnn73_hek293t_sequence_cnn_ig_268;motif_cnn73_hl60_sequence_cnn_ig_340;motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn33_hela_all_cnn_ism_041,cell_line,all|cnn_ism,1,1,hela,,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_042,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_129;motif_cnn53_hct116_sequence_cnn_ig_152;motif_cnn53_hek293t_sequence_cnn_ig_264;motif_cnn53_hek293t_sequence_cnn_ig_273;motif_cnn53_hl60_sequence_cnn_ig_338;motif_cnn53_hl60_sequence_cnn_ig_442,1.0,ok,
motif_cnn53_hela_all_cnn_ig_043,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_148;motif_cnn53_hct116_all_cnn_ig_149;motif_cnn53_hek293t_all_cnn_ig_272;motif_cnn53_hek293t_all_cnn_ig_299;motif_cnn53_hl60_all_cnn_ig_337;motif_cnn53_hl60_all_cnn_ig_415,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_044,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_sequence_cnn_ig_138;motif_cnn33_hct116_sequence_cnn_ig_140;motif_cnn33_hek293t_sequence_cnn_ig_370;motif_cnn33_hek293t_sequence_cnn_ig_374;motif_cnn33_hl60_sequence_cnn_ig_432,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_045,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_141;motif_cnn53_hct116_sequence_cnn_ig_187;motif_cnn53_hek293t_sequence_cnn_ig_376;motif_cnn53_hl60_sequence_cnn_ig_436;motif_cnn53_hl60_sequence_cnn_ig_445,1.0,ok,
motif_cnn73_hela_all_cnn_ig_046,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_143;motif_cnn73_hct116_all_cnn_ig_145;motif_cnn73_hek293t_all_cnn_ig_379;motif_cnn73_hek293t_all_cnn_ig_381;motif_cnn73_hl60_all_cnn_ig_437;motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_047,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_144;motif_cnn73_hct116_sequence_cnn_ig_146;motif_cnn73_hek293t_sequence_cnn_ig_380;motif_cnn73_hek293t_sequence_cnn_ig_382;motif_cnn73_hl60_sequence_cnn_ig_438;motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn73_hela_all_cnn_ig_048,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_all_cnn_ig_143;motif_cnn73_hct116_all_cnn_ig_145;motif_cnn73_hek293t_all_cnn_ig_379;motif_cnn73_hek293t_all_cnn_ig_381;motif_cnn73_hl60_all_cnn_ig_437;motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_049,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn73_hct116_sequence_cnn_ig_144;motif_cnn73_hct116_sequence_cnn_ig_146;motif_cnn73_hek293t_sequence_cnn_ig_380;motif_cnn73_hek293t_sequence_cnn_ig_382;motif_cnn73_hl60_sequence_cnn_ig_438;motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn33_hela_all_cnn_ig_050,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_139;motif_cnn33_hct116_all_cnn_ig_219;motif_cnn33_hek293t_all_cnn_ig_369;motif_cnn33_hek293t_all_cnn_ig_373;motif_cnn33_hl60_all_cnn_ig_431;motif_cnn33_hl60_all_cnn_ig_434,1.0,ok,
motif_cnn73_hela_sequence_cnn_ism_051,cell_line,sequence|cnn_ism,3,3,hct116;hela;hl60,motif_cnn73_hct116_sequence_cnn_ism_186;motif_cnn73_hl60_sequence_cnn_ism_463,1.0,ok,
motif_cnn53_hela_all_cnn_ig_052,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_all_cnn_ig_142;motif_cnn53_hct116_all_cnn_ig_154;motif_cnn53_hek293t_all_cnn_ig_377;motif_cnn53_hek293t_all_cnn_ig_395;motif_cnn53_hl60_all_cnn_ig_435;motif_cnn53_hl60_all_cnn_ig_452,1.0,ok,
motif_cnn33_hela_all_cnn_ism_053,cell_line,all|cnn_ism,2,2,hct116;hela,motif_cnn33_hct116_all_cnn_ism_153,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_054,cell_line,sequence|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn53_hct116_sequence_cnn_ig_141;motif_cnn53_hct116_sequence_cnn_ig_187;motif_cnn53_hek293t_sequence_cnn_ig_376;motif_cnn53_hl60_sequence_cnn_ig_436;motif_cnn53_hl60_sequence_cnn_ig_445,1.0,ok,
motif_cnn33_hela_all_cnn_ig_055,cell_line,all|cnn_ig,4,4,hct116;hek293t;hela;hl60,motif_cnn33_hct116_all_cnn_ig_139;motif_cnn33_hct116_all_cnn_ig_219;motif_cnn33_hek293t_all_cnn_ig_369;motif_cnn33_hek293t_all_cnn_ig_373;motif_cnn33_hl60_all_cnn_ig_431;motif_cnn33_hl60_all_cnn_ig_434,1.0,ok,
motif_cnn33_hela_all_cnn_ism_056,cell_line,all|cnn_ism,1,1,hela,,1.0,ok,
