split_type,cell_line,model,combination,environment_count,CTCF,DNase,H3K4me3,RRBS,r2,rmse,mae,pearson,spearman,sample_count,eligible_count,n_invalid,status,warning
all,hela,transformer,sequence_ctcf,1,True,False,False,False,-0.0049125452648446,0.1825323286380281,0.1442399750932796,0.08857096314809,0.0874172163017232,1,1,0,ok,
all,hela,transformer,sequence_dnase,1,False,True,False,False,-0.0094110133306926,0.1829404233422279,0.1430275772107618,0.0926227138397819,0.0846250496536561,1,1,0,ok,
all,hela,transformer,sequence_h3k4me3,1,False,False,True,False,-0.0014977746517625,0.1822219352377169,0.14442930806466,0.0933695574129278,0.0877281337111144,1,1,0,ok,
all,hela,transformer,sequence_rrbs,1,False,False,False,True,-0.0056952057079191,0.1826033960301484,0.143936240229117,0.0712272548285386,0.070179125905072,1,1,0,ok,
all,hela,transformer,sequence_ctcf_dnase,2,True,True,False,False,6.591056004368046e-05,0.1820796238611093,0.144856342549413,0.1018239984858081,0.100503778143167,1,1,0,ok,
all,hela,transformer,sequence_ctcf_h3k4me3,2,True,False,True,False,0.0008435595251968,0.1820088084080189,0.1451967371763999,0.0947487649480185,0.096384544766538,1,1,0,ok,
all,hela,transformer,sequence_ctcf_rrbs,2,True,False,False,True,-0.0049892884320288,0.1825392983199405,0.1442338365230454,0.0881988341884562,0.0868975845611714,1,1,0,ok,
all,hela,transformer,sequence_dnase_h3k4me3,2,False,True,True,False,-0.0028485488614597,0.1823447801191016,0.143737857816205,0.0913268415897857,0.0925508022148407,1,1,0,ok,
all,hela,transformer,sequence_dnase_rrbs,2,False,True,False,True,-0.0103307649912158,0.1830237498785888,0.1431813166497328,0.0838887236765909,0.0746079431304228,1,1,0,ok,
all,hela,transformer,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0083552290678383,0.1828447258767709,0.1441467450705153,0.0695382894863935,0.0651497646403631,1,1,0,ok,
all,hela,transformer,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0009920168636887,0.1821759182602312,0.1449963308929618,0.0846390166435448,0.0846870510966872,1,1,0,ok,
all,hela,transformer,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0002430249310438,0.1821077489718149,0.1448323968027628,0.1006943391606299,0.0993304411466216,1,1,0,ok,
all,hela,transformer,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0010950211497445,0.1819859035310546,0.1452441723604966,0.0944132966159571,0.0959264186695128,1,1,0,ok,
all,hela,transformer,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.002538114499629,0.1823165552855353,0.1444579958699542,0.0858918775890582,0.0791288977900765,1,1,0,ok,
all,hela,transformer,all,4,True,True,True,True,-0.0007337336142057,0.1821524135653968,0.1450248517154868,0.0866851220945387,0.0862392376341494,1,1,0,ok,
all,hela,xgboost,sequence,0,False,False,False,False,0.0017708616812232,0.1819243289753263,0.1430839391910593,0.1182140820436342,0.1120293569598709,1,1,0,ok,
all,hela,xgboost,sequence_ctcf,1,True,False,False,False,-0.005123696814169,0.1825515044159523,0.1440055318242929,0.0841664710685233,0.0794636456943063,1,1,0,ok,
all,hela,xgboost,sequence_dnase,1,False,True,False,False,-0.0006587516239071,0.18214558936936,0.1430038420651051,0.1145542180100437,0.1134239473581809,1,1,0,ok,
all,hela,xgboost,sequence_h3k4me3,1,False,False,True,False,-0.007043856013625,0.1827257917707299,0.1435721855049089,0.0931795496515665,0.0924656408992528,1,1,0,ok,
all,hela,xgboost,sequence_rrbs,1,False,False,False,True,-0.0072453533658123,0.1827440714719737,0.1434959003833059,0.0847118139707557,0.0853186403388398,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_dnase,2,True,True,False,False,-0.005123696814169,0.1825515044159523,0.1440055318242929,0.0841664710685233,0.0794636456943063,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.0022142638087052,0.1822871059755705,0.1440059818500296,0.0891827367347311,0.0865442753397632,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_rrbs,2,True,False,False,True,-0.0082172847919246,0.1828322187536554,0.1442094548314373,0.0541081014738717,0.0484082016079945,1,1,0,ok,
all,hela,xgboost,sequence_dnase_h3k4me3,2,False,True,True,False,0.0022700019937399,0.1818788398601132,0.1429456746788058,0.1292783385345897,0.1273202904581444,1,1,0,ok,
all,hela,xgboost,sequence_dnase_rrbs,2,False,True,False,True,-0.0071365422404581,0.1827342004286095,0.1434944195562698,0.0856390977735522,0.0860706693180902,1,1,0,ok,
all,hela,xgboost,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0046657189765086,0.1825099104961437,0.1434204971231277,0.0980804891062613,0.103979254169886,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.00224733002927,0.1822901130650492,0.14400912198694,0.0889409961039103,0.0863105134756783,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0082172847919246,0.1828322187536554,0.1442094548314373,0.0541081014738717,0.0484082016079945,1,1,0,ok,
all,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0037601091857131,0.1824276343608203,0.1441466773190685,0.0766710439878564,0.0721041940985953,1,1,0,ok,
all,hela,xgboost,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0046800350451743,0.1825112108366717,0.1434186155503216,0.0994629010333059,0.1044002248926689,1,1,0,ok,
all,hela,xgboost,all,4,True,True,True,True,-0.0037570705317997,0.1824273582316637,0.1441567796202534,0.0758632638242844,0.0716721612000505,1,1,0,ok,
all,hl60,cnn(3|3),sequence,0,False,False,False,False,-0.1032804417340738,0.1191972865440222,0.0940001597367801,0.1487458620659716,0.156278646139292,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf,1,True,False,False,False,-0.020109600643444,0.1146164167070399,0.0902479852312863,0.1027137044270423,0.0987432656684406,1,1,0,ok,
all,hl60,cnn(3|3),sequence_dnase,1,False,True,False,False,-0.1442477203718493,0.1213901469958911,0.0972658435864327,0.150837302918471,0.1600801987342474,1,1,0,ok,
all,hl60,cnn(3|3),sequence_h3k4me3,1,False,False,True,False,-0.0372741421970992,0.1155766720818764,0.0919364659530191,0.2208352921542442,0.2493971487404294,1,1,0,ok,
all,hl60,cnn(3|3),sequence_rrbs,1,False,False,False,True,-0.0210345143695664,0.1146683651832125,0.0902158077097424,0.1456086628802411,0.1620711408892215,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_dnase,2,True,True,False,False,-0.0381635012354042,0.1156262091957079,0.0908612780001997,0.1027243986836436,0.0816790183300933,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3,2,True,False,True,False,-0.030278505279141,0.1151862737031034,0.0901571391105494,0.110304160365122,0.0817105202373375,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_rrbs,2,True,False,False,True,-0.0552474108548981,0.1165736935569579,0.091623421942345,0.0902014795072585,0.0544292373242753,1,1,0,ok,
all,hl60,cnn(3|3),sequence_dnase_h3k4me3,2,False,True,True,False,-0.0517281345461342,0.116379143133053,0.0913218876431285,0.1322700691496234,0.1419476709732254,1,1,0,ok,
all,hl60,cnn(3|3),sequence_dnase_rrbs,2,False,True,False,True,-0.0511116529445774,0.1163450296987523,0.0916442110863566,0.1565988397531012,0.1814542920650267,1,1,0,ok,
all,hl60,cnn(3|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0364689442941377,0.115531804405439,0.0908263350571353,0.1589605976904488,0.1704377211726011,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0036728120274953,0.1136892730021761,0.0890304461769357,0.151259961831896,0.1280238246470394,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0207914544430245,0.1146547158192922,0.090127809677517,0.1177314028293312,0.075831848227744,1,1,0,ok,
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0045300610427472,0.1132237368488882,0.0883917550678384,0.1498310662319922,0.1519726211922505,1,1,0,ok,
all,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.036659565795228,0.1155424278947459,0.0919610881623462,0.19799811028879,0.2105550414623123,1,1,0,ok,
all,hl60,cnn(3|3),all,4,True,True,True,True,-0.0118795948490697,0.1141531311663955,0.0894333673524446,0.1310410923195119,0.1441255552585,1,1,0,ok,
all,hl60,cnn(5|3),sequence,0,False,False,False,False,0.0178327184814403,0.1124646771010689,0.0867807888515609,0.2385128157581593,0.2454994103931223,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf,1,True,False,False,False,0.0320008949002044,0.1116505552720565,0.0865896768439094,0.2367117126806367,0.253618043649826,1,1,0,ok,
all,hl60,cnn(5|3),sequence_dnase,1,False,True,False,False,-0.0569024953584678,0.1166650767330434,0.0924767417544301,0.2461224354631511,0.2659060716792815,1,1,0,ok,
all,hl60,cnn(5|3),sequence_h3k4me3,1,False,False,True,False,0.0135828169327337,0.1127077354297771,0.0874075862930761,0.2574940758188877,0.2646150305380151,1,1,0,ok,
all,hl60,cnn(5|3),sequence_rrbs,1,False,False,False,True,-0.0435661581364457,0.1159266811907358,0.090040726121515,0.2252217210975283,0.222882244583324,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_dnase,2,True,True,False,False,0.0096429548154619,0.1129325948648102,0.0888709575700464,0.2077622029980076,0.2148634424535709,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_h3k4me3,2,True,False,True,False,0.0439582796997837,0.1109588205557444,0.0865986645625462,0.2310577121228089,0.2500279034489984,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_rrbs,2,True,False,False,True,-0.0412978151812202,0.1158006208924388,0.0902334988334347,0.1848775420721392,0.1803186823627125,1,1,0,ok,
all,hl60,cnn(5|3),sequence_dnase_h3k4me3,2,False,True,True,False,0.018007191061282,0.1124546875228084,0.089233122325479,0.2626681381011838,0.2699524531861549,1,1,0,ok,
all,hl60,cnn(5|3),sequence_dnase_rrbs,2,False,True,False,True,0.0385382803066279,0.1112729003569171,0.0871964387841494,0.2858698917246319,0.3022214356635678,1,1,0,ok,
all,hl60,cnn(5|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.044971432646838,0.1160047088280838,0.0903041824126016,0.2334240338674357,0.2274701141505656,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.0031309262294436,0.1133032769944843,0.0877713814336512,0.2020358046383728,0.2313831126953646,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,0.0408054750610621,0.1111416282384395,0.0857015759558533,0.2416913946094819,0.2526863560954367,1,1,0,ok,
all,hl60,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0055625443855027,0.1137962507260309,0.0884123336073362,0.1908666259866883,0.1837606957456682,1,1,0,ok,
all,hl60,cnn(5|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,0.0445789304205335,0.1109227981463814,0.087617181626423,0.2930603785952975,0.3086006136924327,1,1,0,ok,
all,hl60,cnn(5|3),all,4,True,True,True,True,0.0440062431891293,0.110956037184033,0.0867598974020337,0.2205777434740151,0.2493315961590131,1,1,0,ok,
all,hl60,cnn(7|3),sequence,0,False,False,False,False,0.0414172957900399,0.1111061768274252,0.087195676772071,0.2676208357708627,0.2639758701027582,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf,1,True,False,False,False,-0.0247301219371582,0.1148756973101507,0.090434448780072,0.197468363409321,0.1966864426936146,1,1,0,ok,
all,hl60,cnn(7|3),sequence_dnase,1,False,True,False,False,-0.0279856393306674,0.1150580298407719,0.0902387818405925,0.2835349291506279,0.2963533499865906,1,1,0,ok,
all,hl60,cnn(7|3),sequence_h3k4me3,1,False,False,True,False,0.0659371960638484,0.1096759609862215,0.0862153690417794,0.3029085254228922,0.3016121555661221,1,1,0,ok,
all,hl60,cnn(7|3),sequence_rrbs,1,False,False,False,True,0.0593127075674393,0.1100641915721207,0.0865920805318464,0.2957887668081741,0.3004845624670693,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_dnase,2,True,True,False,False,0.0029957567612477,0.1133109583565478,0.0879212400359182,0.1845789663606816,0.1511386401066276,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_h3k4me3,2,True,False,True,False,0.036294762880176,0.11140264927139,0.0870174397481156,0.2409814529717779,0.2462582780329798,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_rrbs,2,True,False,False,True,0.036350822542112,0.1113994090245586,0.0865430665572096,0.2210121781969118,0.2410335105487059,1,1,0,ok,
all,hl60,cnn(7|3),sequence_dnase_h3k4me3,2,False,True,True,False,0.0189050652270292,0.1124032649214326,0.0894245526839499,0.3082440363735285,0.3150858355098817,1,1,0,ok,
all,hl60,cnn(7|3),sequence_dnase_rrbs,2,False,True,False,True,0.0509531825784771,0.1105521588759322,0.087047124275245,0.304345598048946,0.3165615888261023,1,1,0,ok,
all,hl60,cnn(7|3),sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0010680724880258,0.1135416535184649,0.0904648546927998,0.2992516413747343,0.3087810249187613,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.0519951883658189,0.1104914518462782,0.0854952132270127,0.2580514213871214,0.2731540593792033,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_dnase_rrbs,3,True,True,False,True,0.068420490193774,0.1095300720095174,0.0846348254123132,0.2833602756326854,0.3017549986120139,1,1,0,ok,
all,hl60,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0781873242746027,0.108954393436298,0.0844845635025099,0.2892808357023492,0.3050412919776988,1,1,0,ok,
all,hl60,cnn(7|3),sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0396969279167689,0.1157115709379566,0.0908121758675371,0.2608964018037489,0.2421330797745038,1,1,0,ok,
all,hl60,cnn(7|3),all,4,True,True,True,True,0.0288990779280385,0.1118292964485618,0.0878377945381279,0.1996967064198297,0.1938347481456822,1,1,0,ok,
all,hl60,linear,sequence,0,False,False,False,False,0.0286149155691739,0.1118456569274783,0.0892306551353392,0.2908424929114011,0.293550315915067,1,1,0,ok,
all,hl60,linear,sequence_ctcf,1,True,False,False,False,0.0387665038262309,0.1112596930707445,0.0880270117335362,0.2789054580369421,0.2765764045345854,1,1,0,ok,
all,hl60,linear,sequence_dnase,1,False,True,False,False,0.0270365579455482,0.1119364864020638,0.089301866490565,0.2896620416431886,0.2933277739320146,1,1,0,ok,
all,hl60,linear,sequence_h3k4me3,1,False,False,True,False,0.0326853245789695,0.1116110766889555,0.0889899042184211,0.2952288776583168,0.2980103373662437,1,1,0,ok,
all,hl60,linear,sequence_rrbs,1,False,False,False,True,0.0180673357696975,0.1124512436798925,0.0898965892636778,0.2808088854726365,0.286158173090568,1,1,0,ok,
all,hl60,linear,sequence_ctcf_dnase,2,True,True,False,False,0.0363466726180646,0.1113996488932782,0.0881609524029851,0.2771140597104176,0.2751870618558397,1,1,0,ok,
all,hl60,linear,sequence_ctcf_h3k4me3,2,True,False,True,False,0.0412281839729367,0.1111171359521309,0.0878567178643924,0.2822246788779333,0.2806515372157517,1,1,0,ok,
all,hl60,linear,sequence_ctcf_rrbs,2,True,False,False,True,0.02777050301226,0.1118942593627347,0.0887682574248454,0.2694331946396106,0.2689995679360674,1,1,0,ok,
all,hl60,linear,sequence_dnase_h3k4me3,2,False,True,True,False,0.0300736941907454,0.1117616432043974,0.0891100248792384,0.2933870043070671,0.296741547364608,1,1,0,ok,
all,hl60,linear,sequence_dnase_rrbs,2,False,True,False,True,0.0162373976386163,0.1125559774577919,0.0899881616748072,0.2797359390433794,0.2858385486787627,1,1,0,ok,
all,hl60,linear,sequence_h3k4me3_rrbs,2,False,False,True,True,0.0220280557758205,0.1122242230584022,0.0896674672290611,0.285268635949364,0.2904477268093098,1,1,0,ok,
all,hl60,linear,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.0383033960727199,0.1112864914616638,0.0880072042731745,0.2799513830788213,0.2785760898205173,1,1,0,ok,
all,hl60,linear,sequence_ctcf_dnase_rrbs,3,True,True,False,True,0.0254989258402448,0.1120249014337852,0.0888918453145312,0.2678110481752999,0.2678860993177609,1,1,0,ok,
all,hl60,linear,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0303238506507836,0.1117472298929054,0.0886000198265447,0.272905679739532,0.2731051338610238,1,1,0,ok,
all,hl60,linear,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,0.0194684233322348,0.1123709885427736,0.0897868691293755,0.2836206166636391,0.2893263593442643,1,1,0,ok,
all,hl60,linear,all,4,True,True,True,True,0.027602324518682,0.1119039368073628,0.0887275039273609,0.2708118882019382,0.2712021234578246,1,1,0,ok,
all,hl60,mlp,sequence,0,False,False,False,False,0.0283010001726981,0.1118637276381538,0.0887061772421217,0.2566305122560393,0.2559588803500081,1,1,0,ok,
all,hl60,mlp,sequence_ctcf,1,True,False,False,False,-0.0384187927520529,0.1156404249602788,0.0906585328655967,0.1646711676687623,0.163471873914719,1,1,0,ok,
all,hl60,mlp,sequence_dnase,1,False,True,False,False,0.0551735946279309,0.1103060722092803,0.0870669860444848,0.2748159790223819,0.2760800340120756,1,1,0,ok,
all,hl60,mlp,sequence_h3k4me3,1,False,False,True,False,0.0678234718713877,0.109565163478204,0.0857125283523977,0.2837613784870711,0.2859286785131228,1,1,0,ok,
all,hl60,mlp,sequence_rrbs,1,False,False,False,True,0.0020286335664871,0.113365902502649,0.0903985541796595,0.2454204982179234,0.2396783615464795,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_dnase,2,True,True,False,False,-0.1233798136876405,0.1202781438029959,0.093902512825846,0.0825998522665504,0.0771535604515566,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_h3k4me3,2,True,False,True,False,0.0125483358428657,0.1127668196946377,0.0882510241876519,0.1922816006806066,0.1870888787581867,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_rrbs,2,True,False,False,True,-0.0350305476765324,0.1154516098885733,0.0904572452131393,0.1664758247939531,0.1650388561384521,1,1,0,ok,
all,hl60,mlp,sequence_dnase_h3k4me3,2,False,True,True,False,-0.0478708990027592,0.1161655355959182,0.0925021396047276,0.2142156289614602,0.2190745278423223,1,1,0,ok,
all,hl60,mlp,sequence_dnase_rrbs,2,False,True,False,True,0.0573698586381776,0.1101777935096009,0.0866036652587354,0.2684536248618632,0.2687333559736258,1,1,0,ok,
all,hl60,mlp,sequence_h3k4me3_rrbs,2,False,False,True,True,0.0450997882905929,0.1108925586579848,0.087822603974276,0.26927126069586,0.27320274625498,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0252362975105697,0.114904065800488,0.0900321528216849,0.1475322809264428,0.1526099385680145,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0447983630111499,0.1159951019989268,0.0914161836123722,0.1685796038060457,0.1705242866716924,1,1,0,ok,
all,hl60,mlp,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,0.0077086076132166,0.1130428299994408,0.0883263381411588,0.1913500425279081,0.1899794001557481,1,1,0,ok,
all,hl60,mlp,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,0.0315415517434541,0.1116770428150341,0.0881554538963689,0.2325577579120274,0.2377059097671366,1,1,0,ok,
all,hl60,mlp,all,4,True,True,True,True,-0.051733284935497,0.116379428091279,0.0914030092596103,0.1213833900223162,0.1324820675093007,1,1,0,ok,
all,hl60,transformer,sequence,0,False,False,False,False,-0.1064063788194116,0.1193660286210074,0.0954411551795957,0.1291209799705076,0.0620575153237416,1,1,0,ok,
all,hl60,transformer,sequence_ctcf,1,True,False,False,False,-0.0529561229844017,0.1164470649400767,0.0930241825595598,0.1326441014590894,0.0794132468915616,1,1,0,ok,
all,hl60,transformer,sequence_dnase,1,False,True,False,False,-0.0603279796653359,0.1168539830442668,0.0931069482528821,0.1376881118674906,0.0454277984019964,1,1,0,ok,
all,hl60,transformer,sequence_h3k4me3,1,False,False,True,False,-0.0134773275114603,0.114243218093773,0.0910639237004165,0.1508044366806914,0.06864187794716,1,1,0,ok,
all,hl60,transformer,sequence_rrbs,1,False,False,False,True,-0.1087847931420247,0.1194942588387233,0.093890942680705,0.0568412113702764,-0.0347398110079842,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_dnase,2,True,True,False,False,-0.0663868970047276,0.1171873704926831,0.093148144483315,0.1370754033651181,0.0727792222737902,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_h3k4me3,2,True,False,True,False,0.0145596676810092,0.1126519142676933,0.0883903439005976,0.1721521614478572,0.1301680926507444,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_rrbs,2,True,False,False,True,-0.025503214462754,0.1149190222779229,0.091898323362424,0.153287655523466,0.1088276421732318,1,1,0,ok,
all,hl60,transformer,sequence_dnase_h3k4me3,2,False,True,True,False,-0.0323527797274383,0.1153021684853197,0.0916904349764719,0.1563970291747026,0.0997635514880104,1,1,0,ok,
all,hl60,transformer,sequence_dnase_rrbs,2,False,True,False,True,-0.0796115521472271,0.1179117733040384,0.0944056034649799,0.1255420941863319,0.0632123910056358,1,1,0,ok,
all,hl60,transformer,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.018258863674329,0.1145123979138906,0.0914630029675315,0.1606912186043562,0.095498375727436,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0063638611221661,0.1138415829043651,0.0906274882629729,0.1765498769531999,0.1477550849810737,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0543721999902566,0.1165253410446494,0.0920175641518524,0.1495285221944699,0.08967066915613,1,1,0,ok,
all,hl60,transformer,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0808014647467814,0.1179767346625406,0.0945483368645585,0.0972048331437423,-0.0066375083776821,1,1,0,ok,
all,hl60,transformer,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.0155659307863613,0.1143608753647003,0.0908175978158207,0.17550565943578,0.1264802420792125,1,1,0,ok,
all,hl60,transformer,all,4,True,True,True,True,-0.0477398300397962,0.1161582703056811,0.0921547745393951,0.1363024805389179,0.0368502071150063,1,1,0,ok,
all,hl60,xgboost,sequence,0,False,False,False,False,-0.0161266366663792,0.1143924409996925,0.0911591479057708,0.2152641984942948,0.2098973102781539,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf,1,True,False,False,False,-0.0127385066482506,0.1142015690804693,0.0903102584328567,0.1845563026087692,0.1694040934830183,1,1,0,ok,
all,hl60,xgboost,sequence_dnase,1,False,True,False,False,-0.0192191967324759,0.1145663842472707,0.0914309117018903,0.2151754717129163,0.2077943291632654,1,1,0,ok,
all,hl60,xgboost,sequence_h3k4me3,1,False,False,True,False,-0.0109786379953038,0.1141023000448619,0.0909156077056907,0.2202984050015617,0.2139749616959604,1,1,0,ok,
all,hl60,xgboost,sequence_rrbs,1,False,False,False,True,-0.0237702040796217,0.114821879691647,0.0916787103466287,0.2155537508651633,0.2080570863969329,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_dnase,2,True,True,False,False,0.0032282129668785,0.113297748096357,0.0900142841760665,0.1967281493331345,0.175101581277481,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_h3k4me3,2,True,False,True,False,-0.0130663793468077,0.1142200538849386,0.0904505288126108,0.1848667920365337,0.1655156980076439,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_rrbs,2,True,False,False,True,-0.0120358714231667,0.114161945837437,0.0902289178712304,0.1840900574545297,0.171760375044404,1,1,0,ok,
all,hl60,xgboost,sequence_dnase_h3k4me3,2,False,True,True,False,-0.0102002964773628,0.1140583685243361,0.090846921075925,0.2260696680748305,0.2215936023933676,1,1,0,ok,
all,hl60,xgboost,sequence_dnase_rrbs,2,False,True,False,True,-0.0177659759528843,0.1144846797232106,0.0912847541109344,0.218797877301119,0.2121833489117119,1,1,0,ok,
all,hl60,xgboost,sequence_h3k4me3_rrbs,2,False,False,True,True,-0.0058040291645315,0.1138099139302669,0.0907317769107173,0.2230241017311008,0.2151196380872982,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,-0.0320846596434989,0.1152871945174858,0.0912688133891793,0.1729119709487148,0.1533713546039581,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_dnase_rrbs,3,True,True,False,True,-0.0141680410873881,0.114282141461565,0.0903258977685776,0.1864012117140887,0.1730387641996633,1,1,0,ok,
all,hl60,xgboost,sequence_ctcf_h3k4me3_rrbs,3,True,False,True,True,-0.0208806365887666,0.1146597241538593,0.0907143426059542,0.175695985804987,0.1590579831700077,1,1,0,ok,
all,hl60,xgboost,sequence_dnase_h3k4me3_rrbs,3,False,True,True,True,-0.010779044685047,0.1140910361174773,0.0910686872305567,0.2261936375167733,0.2163595167986144,1,1,0,ok,
all,hl60,xgboost,all,4,True,True,True,True,-0.0312219187184081,0.115238998967633,0.0911166858733748,0.1700947216197755,0.1572978628496832,1,1,0,ok,
mixed,none,cnn(3|3),sequence,0,False,False,False,False,0.04630740709358748,0.1616418254157463,0.12845232829309516,0.21764641322227837,0.21517370487705578,4,4,0,ok,
mixed,none,cnn(3|3),sequence_ctcf,1,True,False,False,False,0.04216225620863458,0.16199218725832323,0.12904904316246774,0.22034463629356513,0.20969073526042442,4,4,0,ok,
mixed,none,cnn(3|3),sequence_dnase,1,False,True,False,False,0.04468821149417307,0.1617786089203816,0.1286029511030072,0.21807232663787143,0.215505045999733,4,4,0,ok,
mixed,none,cnn(3|3),sequence_h3k4me3,1,False,False,True,False,0.045247076852483005,0.1617368463844609,0.12791004261521538,0.21838844677940947,0.21518931414576958,4,4,0,ok,
mixed,none,cnn(3|3),sequence_rrbs,1,False,False,False,True,0.03808437147105492,0.16233095042149587,0.12854451736883835,0.19998674175519698,0.2032234224614234,4,4,0,ok,
mixed,none,cnn(3|3),sequence_ctcf_dnase,2,True,True,False,False,0.04539459852743785,0.16172141998828185,0.12754992037250895,0.21849580799471152,0.20984961391945622,4,4,0,ok,
mixed,none,cnn(3|3),sequence_ctcf_h3k4me3,2,True,False,True,False,0.045888062195308305,0.16167467396117752,0.12793307708535312,0.216679425529338,0.20846257872333193,4,4,0,ok,
mixed,none,cnn(3|3),sequence_ctcf_rrbs,2,True,False,False,True,0.04646687183387095,0.16162999511003207,0.12830421944130768,0.22002740341727192,0.20510992948833887,4,4,0,ok,
mixed,none,cnn(3|3),sequence_dnase_h3k4me3,2,False,True,True,False,0.0411438214542263,0.16208201179267606,0.12737820920406437,0.20903773600480013,0.21020009431831077,4,4,0,ok,
mixed,none,cnn(3|3),sequence_dnase_rrbs,2,False,True,False,True,0.03935227760284947,0.1622358611100966,0.1276837399368931,0.2079327398972649,0.20813948438370974,4,4,0,ok,
mixed,none,cnn(3|3),sequence_h3k4me3_rrbs,2,False,False,True,True,0.04300327841768737,0.16192883433817062,0.12676799083854032,0.21569584912103634,0.21642211220411578,4,4,0,ok,
mixed,none,cnn(3|3),sequence_ctcf_dnase_h3k4me3,3,True,True,True,False,0.04548501969005603,0.16171258102244487,0.12779778470651332,0.22126909845918058,0.21277250976708614,4,4,0,ok,
