Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos20_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos21_A,-0.0029845856079341107,0.003557975208454875,-0.8388438460284352,0.4015742502809756,0.8791220073718654
pos21_C,0.009366554237862252,0.004689082610453966,1.9975238262981774,0.045791652187239684,0.1725173873100658
pos21_G,0.02461665597992534,0.004416857065152865,5.573342224302514,2.5548368531858046e-08,5.173544627701254e-07
pos21_CTCF,-0.016727477756109967,0.0392904218778594,-0.425739326701811,0.6703057110423725,1.0
pos21_Dnase,-0.18950945466254454,0.13708830464348745,-1.3823896586611366,0.16687873854831903,0.4847309863292149
pos21_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos21_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_A,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_C,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_G,0.0492687659547094,0.006352580055319526,7.755709574010438,9.547918011776346e-15,2.5779378631796135e-13
pos22_CTCF,0.006965891627401671,0.041572653696185895,0.16755946537136165,0.8669327868687302,1.0
pos22_Dnase,-0.13028512210229357,0.13728544520357316,-0.9490089929715477,0.34263583408273846,0.8162794870794652
pos22_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos22_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_A,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_C,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_G,0.04926876595470993,0.0063525800553195354,7.755709574010509,9.547918011776346e-15,2.5779378631796135e-13
pos23_CTCF,-0.006450998324618527,0.03114409325863271,-0.20713392652169765,0.8359089075496215,1.0
pos23_Dnase,0.18641103229161154,0.11244806562998587,1.657752236530269,0.09739456034583438,0.31555837552050336
pos23_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos23_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
Bias,0.0492687659547068,0.0063525800553190645,7.7557095740105915,9.547918011776346e-15,2.5779378631796135e-13
